"scientific_name","timePeriod","n_grids"
"Pteruthius xanthochlorus","2018",21
"Pteruthius xanthochlorus","2019",22
"Pteruthius xanthochlorus","2020",13
"Pteruthius xanthochlorus","2021",26
"Pteruthius xanthochlorus","2022",21
"Pteruthius xanthochlorus","pre2000",3
"Ptyonoprogne concolor","2000-2006",99
"Ptyonoprogne concolor","2007-2010",105
"Ptyonoprogne concolor","2011-2012",76
"Ptyonoprogne concolor","2013",85
"Ptyonoprogne concolor","2014",150
"Ptyonoprogne concolor","2015",201
"Ptyonoprogne concolor","2016",256
"Ptyonoprogne concolor","2017",299
"Ptyonoprogne concolor","2018",323
"Ptyonoprogne concolor","2019",349
"Ptyonoprogne concolor","2020",361
"Ptyonoprogne concolor","2021",414
"Ptyonoprogne concolor","2022",348
"Ptyonoprogne concolor","pre2000",96
"Ptyonoprogne rupestris","2000-2006",23
"Ptyonoprogne rupestris","2007-2010",11
"Ptyonoprogne rupestris","2011-2012",20
"Ptyonoprogne rupestris","2013",13
"Ptyonoprogne rupestris","2014",19
"Ptyonoprogne rupestris","2015",14
"Ptyonoprogne rupestris","2016",34
"Ptyonoprogne rupestris","2017",31
"Ptyonoprogne rupestris","2018",36
"Ptyonoprogne rupestris","2019",32
"Ptyonoprogne rupestris","2020",29
"Ptyonoprogne rupestris","2021",60
"Ptyonoprogne rupestris","2022",42
"Ptyonoprogne rupestris","pre2000",26
"Pucrasia macrolopha","2000-2006",7
"Pucrasia macrolopha","2007-2010",7
"Pucrasia macrolopha","2011-2012",7
"Pucrasia macrolopha","2013",6
"Pucrasia macrolopha","2014",8
"Pucrasia macrolopha","2015",10
"Pucrasia macrolopha","2016",13
"Pucrasia macrolopha","2017",13
"Pucrasia macrolopha","2018",15
"Pucrasia macrolopha","2019",19
"Pucrasia macrolopha","2020",19
"Pucrasia macrolopha","2021",25
"Pucrasia macrolopha","2022",21
"Pucrasia macrolopha","pre2000",6
"Puffinus bailloni","2007-2010",1
"Pycnonotus cafer","2000-2006",236
"Pycnonotus cafer","2007-2010",321
"Pycnonotus cafer","2011-2012",339
"Pycnonotus cafer","2013",300
"Pycnonotus cafer","2014",509
"Pycnonotus cafer","2015",675
"Pycnonotus cafer","2016",811
"Pycnonotus cafer","2017",949
"Pycnonotus cafer","2018",1005
"Pycnonotus cafer","2019",1132
"Pycnonotus cafer","2020",1186
"Pycnonotus cafer","2021",1347
"Pycnonotus cafer","2022",1293
"Pycnonotus cafer","pre2000",214
"Pycnonotus flavescens","2000-2006",1
"Pycnonotus flavescens","2007-2010",2
"Pycnonotus flavescens","2011-2012",2
"Pycnonotus flavescens","2013",1
"Pycnonotus flavescens","2014",1
"Pycnonotus flavescens","2015",3
"Pycnonotus flavescens","2016",3
"Pycnonotus flavescens","2017",3
"Pycnonotus flavescens","2018",5
"Pycnonotus flavescens","2019",7
"Pycnonotus flavescens","2020",4
"Pycnonotus flavescens","2021",9
"Pycnonotus flavescens","2022",11
"Pycnonotus flavescens","pre2000",1
"Pycnonotus jocosus","2000-2006",150
"Pycnonotus jocosus","2007-2010",192
"Pycnonotus jocosus","2011-2012",198
"Pycnonotus jocosus","2013",174
"Pycnonotus jocosus","2014",300
"Pycnonotus jocosus","2015",343
"Pycnonotus jocosus","2016",437
"Pycnonotus jocosus","2017",486
"Pycnonotus jocosus","2018",513
"Pycnonotus jocosus","2019",554
"Pycnonotus jocosus","2020",568
"Pycnonotus jocosus","2021",663
"Pycnonotus jocosus","2022",617
"Pycnonotus jocosus","pre2000",152
"Pycnonotus leucotis","2000-2006",25
"Pycnonotus leucotis","2007-2010",49
"Pycnonotus leucotis","2011-2012",50
"Pycnonotus leucotis","2013",52
"Pycnonotus leucotis","2014",54
"Pycnonotus leucotis","2015",71
"Pycnonotus leucotis","2016",93
"Pycnonotus leucotis","2017",110
"Pycnonotus leucotis","2018",110
"Pycnonotus leucotis","2019",117
"Pycnonotus leucotis","2020",136
"Pycnonotus leucotis","2021",128
"Pycnonotus leucotis","2022",115
"Pycnonotus leucotis","pre2000",27
"Pycnonotus luteolus","2000-2006",66
"Pycnonotus luteolus","2007-2010",76
"Pycnonotus luteolus","2011-2012",83
"Pycnonotus luteolus","2013",84
"Pycnonotus luteolus","2014",139
"Pycnonotus luteolus","2015",186
"Pycnonotus luteolus","2016",246
"Pycnonotus luteolus","2017",290
"Pycnonotus luteolus","2018",287
"Pycnonotus luteolus","2019",354
"Pycnonotus luteolus","2020",373
"Pycnonotus luteolus","2021",412
"Pycnonotus luteolus","2022",376
"Pycnonotus luteolus","pre2000",66
"Pycnonotus striatus","2000-2006",6
"Pycnonotus striatus","2007-2010",10
"Pycnonotus striatus","2011-2012",15
"Pycnonotus striatus","2013",7
"Pycnonotus striatus","2014",11
"Pycnonotus striatus","2015",12
"Pycnonotus striatus","2016",17
"Pycnonotus striatus","2017",20
"Pycnonotus striatus","2018",19
"Pycnonotus striatus","2019",20
"Pycnonotus striatus","2020",13
"Pycnonotus striatus","2021",25
"Pycnonotus striatus","2022",27
"Pycnonotus striatus","pre2000",2
"Pycnonotus xantholaemus","2000-2006",11
"Pycnonotus xantholaemus","2007-2010",14
"Pycnonotus xantholaemus","2011-2012",7
"Pycnonotus xantholaemus","2013",13
"Pycnonotus xantholaemus","2014",16
"Pycnonotus xantholaemus","2015",19
"Pycnonotus xantholaemus","2016",24
"Pycnonotus xantholaemus","2017",32
"Pycnonotus xantholaemus","2018",31
"Pycnonotus xantholaemus","2019",38
"Pycnonotus xantholaemus","2020",34
"Pycnonotus xantholaemus","2021",38
"Pycnonotus xantholaemus","2022",32
"Pycnonotus xantholaemus","pre2000",10
"Pyrrhocorax graculus","2000-2006",11
"Pyrrhocorax graculus","2007-2010",8
"Pyrrhocorax graculus","2011-2012",14
"Pyrrhocorax graculus","2013",14
"Pyrrhocorax graculus","2014",22
"Pyrrhocorax graculus","2015",21
"Pyrrhocorax graculus","2016",37
"Pyrrhocorax graculus","2017",32
"Pyrrhocorax graculus","2018",32
"Pyrrhocorax graculus","2019",44
"Pyrrhocorax graculus","2020",26
"Pyrrhocorax graculus","2021",42
"Pyrrhocorax graculus","2022",48
"Pyrrhocorax graculus","pre2000",17
"Pyrrhocorax pyrrhocorax","2000-2006",18
"Pyrrhocorax pyrrhocorax","2007-2010",17
"Pyrrhocorax pyrrhocorax","2011-2012",18
"Pyrrhocorax pyrrhocorax","2013",21
"Pyrrhocorax pyrrhocorax","2014",23
"Pyrrhocorax pyrrhocorax","2015",24
"Pyrrhocorax pyrrhocorax","2016",38
"Pyrrhocorax pyrrhocorax","2017",49
"Pyrrhocorax pyrrhocorax","2018",41
"Pyrrhocorax pyrrhocorax","2019",40
"Pyrrhocorax pyrrhocorax","2020",29
"Pyrrhocorax pyrrhocorax","2021",66
"Pyrrhocorax pyrrhocorax","2022",58
"Pyrrhocorax pyrrhocorax","pre2000",27
"Pyrrhoplectes epauletta","2000-2006",4
"Pyrrhoplectes epauletta","2007-2010",10
"Pyrrhoplectes epauletta","2011-2012",6
"Pyrrhoplectes epauletta","2013",4
"Pyrrhoplectes epauletta","2014",9
"Pyrrhoplectes epauletta","2015",7
"Pyrrhoplectes epauletta","2016",10
"Pyrrhoplectes epauletta","2017",14
"Pyrrhoplectes epauletta","2018",11
"Pyrrhoplectes epauletta","2019",11
"Pyrrhoplectes epauletta","2020",5
"Pyrrhoplectes epauletta","2021",13
"Pyrrhoplectes epauletta","2022",15
"Pyrrhoplectes epauletta","pre2000",3
"Pyrrhula aurantiaca","2000-2006",1
"Pyrrhula aurantiaca","2011-2012",2
"Pyrrhula aurantiaca","2014",3
"Pyrrhula aurantiaca","2015",1
"Pyrrhula aurantiaca","2016",3
"Pyrrhula aurantiaca","2017",1
"Pyrrhula aurantiaca","2018",1
"Pyrrhula aurantiaca","2019",1
"Pyrrhula aurantiaca","2020",3
"Pyrrhula aurantiaca","2021",5
"Pyrrhula aurantiaca","2022",5
"Pyrrhula aurantiaca","pre2000",4
"Pyrrhula erythaca","2000-2006",2
"Pyrrhula erythaca","2007-2010",6
"Pyrrhula erythaca","2011-2012",5
"Pyrrhula erythaca","2013",1
"Pyrrhula erythaca","2014",4
"Pyrrhula erythaca","2015",6
"Pyrrhula erythaca","2016",5
"Pyrrhula erythaca","2017",8
"Pyrrhula erythaca","2018",7
"Pyrrhula erythaca","2019",9
"Pyrrhula erythaca","2020",2
"Pyrrhula erythaca","2021",7
"Pyrrhula erythaca","2022",7
"Pyrrhula erythrocephala","2000-2006",9
"Pyrrhula erythrocephala","2007-2010",9
"Pyrrhula erythrocephala","2011-2012",11
"Pyrrhula erythrocephala","2013",6
"Pyrrhula erythrocephala","2014",9
"Pyrrhula erythrocephala","2015",12
"Pyrrhula erythrocephala","2016",9
"Pyrrhula erythrocephala","2017",16
"Pyrrhula erythrocephala","2018",18
"Pyrrhula erythrocephala","2019",22
"Pyrrhula erythrocephala","2020",15
"Pyrrhula erythrocephala","2021",32
"Pyrrhula erythrocephala","2022",28
"Pyrrhula erythrocephala","pre2000",8
"Pyrrhula nipalensis","2000-2006",4
"Pyrrhula nipalensis","2007-2010",9
"Pyrrhula nipalensis","2011-2012",7
"Pyrrhula nipalensis","2013",3
"Pyrrhula nipalensis","2014",6
"Pyrrhula nipalensis","2015",8
"Pyrrhula nipalensis","2016",9
"Pyrrhula nipalensis","2017",8
"Pyrrhula nipalensis","2018",12
"Pyrrhula nipalensis","2019",13
"Pyrrhula nipalensis","2020",7
"Pyrrhula nipalensis","2021",16
"Pyrrhula nipalensis","2022",16
"Pyrrhula nipalensis","pre2000",5
"Rallina canningi","2000-2006",2
"Rallina canningi","2007-2010",3
"Rallina canningi","2011-2012",4
"Rallina canningi","2013",3
"Rallina canningi","2014",4
"Rallina canningi","2015",3
"Rallina canningi","2016",5
"Rallina canningi","2017",5
"Rallina canningi","2018",5
"Rallina canningi","2019",6
"Rallina canningi","2020",6
"Rallina canningi","2021",5
"Rallina canningi","2022",5
"Rallina eurizonoides","2000-2006",1
"Rallina eurizonoides","2007-2010",6
"Rallina eurizonoides","2011-2012",1
"Rallina eurizonoides","2013",4
"Rallina eurizonoides","2014",6
"Rallina eurizonoides","2015",4
"Rallina eurizonoides","2016",8
"Rallina eurizonoides","2017",14
"Rallina eurizonoides","2018",11
"Rallina eurizonoides","2019",12
"Rallina eurizonoides","2020",15
"Rallina eurizonoides","2021",20
"Rallina eurizonoides","2022",10
"Rallina eurizonoides","pre2000",4
"Rallus aquaticus","2000-2006",3
"Rallus aquaticus","2007-2010",2
"Rallus aquaticus","2011-2012",4
"Rallus aquaticus","2013",4
"Rallus aquaticus","2014",5
"Rallus aquaticus","2015",2
"Rallus aquaticus","2016",6
"Rallus aquaticus","2017",8
"Rallus aquaticus","2018",16
"Rallus aquaticus","2019",17
"Rallus aquaticus","2020",15
"Rallus aquaticus","2021",16
"Rallus aquaticus","2022",9
"Rallus aquaticus","pre2000",4
"Rallus indicus","2007-2010",1
"Rallus indicus","2011-2012",2
"Rallus indicus","2013",1
"Rallus indicus","2015",2
"Rallus indicus","2016",1
"Rallus indicus","2017",2
"Rallus indicus","2018",3
"Rallus indicus","2019",4
"Rallus indicus","2020",2
"Rallus indicus","2021",4
"Rallus indicus","2022",4
"Recurvirostra avosetta","2000-2006",45
"Recurvirostra avosetta","2007-2010",52
"Recurvirostra avosetta","2011-2012",42
"Recurvirostra avosetta","2013",49
"Recurvirostra avosetta","2014",49
"Recurvirostra avosetta","2015",73
"Recurvirostra avosetta","2016",83
"Recurvirostra avosetta","2017",86
"Recurvirostra avosetta","2018",114
"Recurvirostra avosetta","2019",126
"Recurvirostra avosetta","2020",110
"Recurvirostra avosetta","2021",118
"Recurvirostra avosetta","2022",101
"Recurvirostra avosetta","pre2000",36
"Regulus regulus","2000-2006",8
"Regulus regulus","2007-2010",7
"Regulus regulus","2011-2012",6
"Regulus regulus","2013",4
"Regulus regulus","2014",6
"Regulus regulus","2015",8
"Regulus regulus","2016",10
"Regulus regulus","2017",10
"Regulus regulus","2018",19
"Regulus regulus","2019",21
"Regulus regulus","2020",11
"Regulus regulus","2021",25
"Regulus regulus","2022",22
"Regulus regulus","pre2000",14
"Remiz coronatus","2000-2006",2
"Remiz coronatus","2007-2010",2
"Remiz coronatus","2011-2012",1
"Remiz coronatus","2014",2
"Remiz coronatus","2015",1
"Remiz coronatus","2016",1
"Remiz coronatus","2017",1
"Remiz coronatus","2018",3
"Remiz coronatus","2019",4
"Remiz coronatus","2020",4
"Remiz coronatus","2021",2
"Remiz coronatus","2022",2
"Remiz coronatus","pre2000",2
"Rhinoptilus bitorquatus","2000-2006",1
"Rhinoptilus bitorquatus","pre2000",1
"Rhipidura albicollis","2000-2006",35
"Rhipidura albicollis","2007-2010",41
"Rhipidura albicollis","2011-2012",47
"Rhipidura albicollis","2013",24
"Rhipidura albicollis","2014",51
"Rhipidura albicollis","2015",67
"Rhipidura albicollis","2016",86
"Rhipidura albicollis","2017",94
"Rhipidura albicollis","2018",110
"Rhipidura albicollis","2019",117
"Rhipidura albicollis","2020",114
"Rhipidura albicollis","2021",146
"Rhipidura albicollis","2022",140
"Rhipidura albicollis","pre2000",26
"Rhipidura albogularis","2000-2006",35
"Rhipidura albogularis","2007-2010",44
"Rhipidura albogularis","2011-2012",51
"Rhipidura albogularis","2013",46
"Rhipidura albogularis","2014",70
"Rhipidura albogularis","2015",102
"Rhipidura albogularis","2016",118
"Rhipidura albogularis","2017",147
"Rhipidura albogularis","2018",154
"Rhipidura albogularis","2019",175
"Rhipidura albogularis","2020",196
"Rhipidura albogularis","2021",266
"Rhipidura albogularis","2022",214
"Rhipidura albogularis","pre2000",38
"Rhipidura aureola","2000-2006",51
"Rhipidura aureola","2007-2010",51
"Rhipidura aureola","2011-2012",49
"Rhipidura aureola","2013",39
"Rhipidura aureola","2014",78
"Rhipidura aureola","2015",108
"Rhipidura aureola","2016",136
"Rhipidura aureola","2017",150
"Rhipidura aureola","2018",156
"Rhipidura aureola","2019",177
"Rhipidura aureola","2020",191
"Rhipidura aureola","2021",227
"Rhipidura aureola","2022",199
"Rhipidura aureola","pre2000",43
"Rhodonessa caryophyllacea","pre2000",2
"Rhodospiza obsoleta","2018",1
"Rhyticeros narcondami","2000-2006",1
"Rhyticeros narcondami","2007-2010",1
"Rhyticeros narcondami","2011-2012",1
"Rhyticeros narcondami","2018",1
"Rhyticeros narcondami","2019",1
"Rhyticeros narcondami","2020",1
"Rhyticeros narcondami","2021",1
"Rhyticeros narcondami","pre2000",1
"Rhyticeros undulatus","2000-2006",8
"Rhyticeros undulatus","2007-2010",8
"Rhyticeros undulatus","2011-2012",6
"Rhyticeros undulatus","2013",8
"Rhyticeros undulatus","2014",10
"Rhyticeros undulatus","2015",7
"Rhyticeros undulatus","2016",10
"Rhyticeros undulatus","2017",11
"Rhyticeros undulatus","2018",16
"Rhyticeros undulatus","2019",17
"Rhyticeros undulatus","2020",13
"Rhyticeros undulatus","2021",12
"Rhyticeros undulatus","2022",11
"Rhyticeros undulatus","pre2000",6
"Riparia chinensis","2000-2006",53
"Riparia chinensis","2007-2010",49
"Riparia chinensis","2011-2012",48
"Riparia chinensis","2013",35
"Riparia chinensis","2014",59
"Riparia chinensis","2015",66
"Riparia chinensis","2016",98
"Riparia chinensis","2017",117
"Riparia chinensis","2018",117
"Riparia chinensis","2019",145
"Riparia chinensis","2020",152
"Riparia chinensis","2021",171
"Riparia chinensis","2022",140
"Riparia chinensis","pre2000",39
"Riparia diluta","2000-2006",10
"Riparia diluta","2007-2010",8
"Riparia diluta","2011-2012",11
"Riparia diluta","2013",7
"Riparia diluta","2014",14
"Riparia diluta","2015",14
"Riparia diluta","2016",12
"Riparia diluta","2017",11
"Riparia diluta","2018",12
"Riparia diluta","2019",28
"Riparia diluta","2020",25
"Riparia diluta","2021",30
"Riparia diluta","2022",14
"Riparia diluta","pre2000",6
"Riparia riparia","2000-2006",11
"Riparia riparia","2007-2010",20
"Riparia riparia","2011-2012",11
"Riparia riparia","2013",7
"Riparia riparia","2014",16
"Riparia riparia","2015",16
"Riparia riparia","2016",33
"Riparia riparia","2017",50
"Riparia riparia","2018",41
"Riparia riparia","2019",48
"Riparia riparia","2020",39
"Riparia riparia","2021",32
"Riparia riparia","2022",24
"Riparia riparia","pre2000",13
"Rissa tridactyla","2000-2006",1
"Rissa tridactyla","2011-2012",2
"Rissa tridactyla","2016",1
"Rissa tridactyla","2017",2
"Rissa tridactyla","2019",1
"Rissa tridactyla","2020",1
"Rostratula benghalensis","2000-2006",32
"Rostratula benghalensis","2007-2010",33
"Rostratula benghalensis","2011-2012",44
"Rostratula benghalensis","2013",39
"Rostratula benghalensis","2014",73
"Rostratula benghalensis","2015",97
"Rostratula benghalensis","2016",134
"Rostratula benghalensis","2017",148
"Rostratula benghalensis","2018",146
"Rostratula benghalensis","2019",162
"Rostratula benghalensis","2020",192
"Rostratula benghalensis","2021",231
"Rostratula benghalensis","2022",207
"Rostratula benghalensis","pre2000",34
"Rubigula flaviventris","2000-2006",26
"Rubigula flaviventris","2007-2010",23
"Rubigula flaviventris","2011-2012",32
"Rubigula flaviventris","2013",23
"Rubigula flaviventris","2014",34
"Rubigula flaviventris","2015",41
"Rubigula flaviventris","2016",50
"Rubigula flaviventris","2017",55
"Rubigula flaviventris","2018",73
"Rubigula flaviventris","2019",80
"Rubigula flaviventris","2020",64
"Rubigula flaviventris","2021",92
"Rubigula flaviventris","2022",86
"Rubigula flaviventris","pre2000",20
"Rubigula gularis","2000-2006",34
"Rubigula gularis","2007-2010",47
"Rubigula gularis","2011-2012",47
"Rubigula gularis","2013",29
"Rubigula gularis","2014",44
"Rubigula gularis","2015",55
"Rubigula gularis","2016",74
"Rubigula gularis","2017",73
"Rubigula gularis","2018",88
"Rubigula gularis","2019",79
"Rubigula gularis","2020",85
"Rubigula gularis","2021",91
"Rubigula gularis","2022",84
"Rubigula gularis","pre2000",21
"Rynchops albicollis","2000-2006",10
"Rynchops albicollis","2007-2010",12
"Rynchops albicollis","2011-2012",10
"Rynchops albicollis","2013",11
"Rynchops albicollis","2014",7
"Rynchops albicollis","2015",11
"Rynchops albicollis","2016",11
"Rynchops albicollis","2017",13
"Rynchops albicollis","2018",14
"Rynchops albicollis","2019",14
"Rynchops albicollis","2020",14
"Rynchops albicollis","2021",18
"Rynchops albicollis","2022",5
"Rynchops albicollis","pre2000",9
"Salpornis spilonota","2000-2006",2
"Salpornis spilonota","2007-2010",5
"Salpornis spilonota","2011-2012",3
"Salpornis spilonota","2013",2
"Salpornis spilonota","2014",2
"Salpornis spilonota","2015",1
"Salpornis spilonota","2016",6
"Salpornis spilonota","2017",4
"Salpornis spilonota","2018",2
"Salpornis spilonota","2019",3
"Salpornis spilonota","2020",3
"Salpornis spilonota","2021",8
"Salpornis spilonota","2022",8
"Salpornis spilonota","pre2000",3
"Sarcogyps calvus","2000-2006",40
"Sarcogyps calvus","2007-2010",38
"Sarcogyps calvus","2011-2012",30
"Sarcogyps calvus","2013",24
"Sarcogyps calvus","2014",36
"Sarcogyps calvus","2015",36
"Sarcogyps calvus","2016",36
"Sarcogyps calvus","2017",52
"Sarcogyps calvus","2018",52
"Sarcogyps calvus","2019",48
"Sarcogyps calvus","2020",52
"Sarcogyps calvus","2021",49
"Sarcogyps calvus","2022",44
"Sarcogyps calvus","pre2000",39
"Sarkidiornis melanotos","2000-2006",38
"Sarkidiornis melanotos","2007-2010",72
"Sarkidiornis melanotos","2011-2012",80
"Sarkidiornis melanotos","2013",73
"Sarkidiornis melanotos","2014",98
"Sarkidiornis melanotos","2015",153
"Sarkidiornis melanotos","2016",177
"Sarkidiornis melanotos","2017",186
"Sarkidiornis melanotos","2018",192
"Sarkidiornis melanotos","2019",212
"Sarkidiornis melanotos","2020",249
"Sarkidiornis melanotos","2021",275
"Sarkidiornis melanotos","2022",241
"Sarkidiornis melanotos","pre2000",43
"Saroglossa spilopterus","2000-2006",10
"Saroglossa spilopterus","2007-2010",10
"Saroglossa spilopterus","2011-2012",10
"Saroglossa spilopterus","2013",7
"Saroglossa spilopterus","2014",8
"Saroglossa spilopterus","2015",11
"Saroglossa spilopterus","2016",19
"Saroglossa spilopterus","2017",23
"Saroglossa spilopterus","2018",24
"Saroglossa spilopterus","2019",25
"Saroglossa spilopterus","2020",22
"Saroglossa spilopterus","2021",22
"Saroglossa spilopterus","2022",26
"Saroglossa spilopterus","pre2000",12
"Sasia ochracea","2000-2006",9
"Sasia ochracea","2007-2010",10
"Sasia ochracea","2011-2012",16
"Sasia ochracea","2013",7
"Sasia ochracea","2014",9
"Sasia ochracea","2015",18
"Sasia ochracea","2016",12
"Sasia ochracea","2017",18
"Sasia ochracea","2018",21
"Sasia ochracea","2019",27
"Sasia ochracea","2020",12
"Sasia ochracea","2021",26
"Sasia ochracea","2022",33
"Sasia ochracea","pre2000",3
"Saxicola caprata","2000-2006",129
"Saxicola caprata","2007-2010",162
"Saxicola caprata","2011-2012",168
"Saxicola caprata","2013",170
"Saxicola caprata","2014",278
"Saxicola caprata","2015",398
"Saxicola caprata","2016",482
"Saxicola caprata","2017",550
"Saxicola caprata","2018",581
"Saxicola caprata","2019",658
"Saxicola caprata","2020",680
"Saxicola caprata","2021",762
"Saxicola caprata","2022",652
"Saxicola caprata","pre2000",129
"Saxicola ferreus","2000-2006",48
"Saxicola ferreus","2007-2010",49
"Saxicola ferreus","2011-2012",51
"Saxicola ferreus","2013",43
"Saxicola ferreus","2014",53
"Saxicola ferreus","2015",78
"Saxicola ferreus","2016",88
"Saxicola ferreus","2017",100
"Saxicola ferreus","2018",117
"Saxicola ferreus","2019",111
"Saxicola ferreus","2020",121
"Saxicola ferreus","2021",141
"Saxicola ferreus","2022",138
"Saxicola ferreus","pre2000",34
"Saxicola insignis","2000-2006",2
"Saxicola insignis","2007-2010",4
"Saxicola insignis","2011-2012",3
"Saxicola insignis","2014",1
"Saxicola insignis","2022",2
"Saxicola insignis","pre2000",5
"Saxicola jerdoni","2000-2006",1
"Saxicola jerdoni","2007-2010",1
"Saxicola jerdoni","2011-2012",1
"Saxicola jerdoni","2013",1
"Saxicola jerdoni","2015",1
"Saxicola jerdoni","2016",2
"Saxicola jerdoni","2017",2
"Saxicola jerdoni","2018",1
"Saxicola jerdoni","2019",2
"Saxicola jerdoni","2020",1
"Saxicola jerdoni","2021",1
"Saxicola jerdoni","pre2000",1
"Saxicola leucurus","2000-2006",5
"Saxicola leucurus","2007-2010",3
"Saxicola leucurus","2011-2012",5
"Saxicola leucurus","2013",3
"Saxicola leucurus","2014",9
"Saxicola leucurus","2015",9
"Saxicola leucurus","2016",10
"Saxicola leucurus","2017",12
"Saxicola leucurus","2018",18
"Saxicola leucurus","2019",16
"Saxicola leucurus","2020",17
"Saxicola leucurus","2021",18
"Saxicola leucurus","2022",12
"Saxicola leucurus","pre2000",6
"Saxicola macrorhynchus","2000-2006",8
"Saxicola macrorhynchus","2007-2010",10
"Saxicola macrorhynchus","2011-2012",7
"Saxicola macrorhynchus","2013",10
"Saxicola macrorhynchus","2014",5
"Saxicola macrorhynchus","2015",8
"Saxicola macrorhynchus","2016",12
"Saxicola macrorhynchus","2017",17
"Saxicola macrorhynchus","2018",15
"Saxicola macrorhynchus","2019",12
"Saxicola macrorhynchus","2020",14
"Saxicola macrorhynchus","2021",12
"Saxicola macrorhynchus","2022",6
"Saxicola macrorhynchus","pre2000",5
"Saxicola maurus","2000-2006",97
"Saxicola maurus","2007-2010",136
"Saxicola maurus","2011-2012",142
"Saxicola maurus","2013",144
"Saxicola maurus","2014",189
"Saxicola maurus","2015",248
"Saxicola maurus","2016",334
"Saxicola maurus","2017",363
"Saxicola maurus","2018",407
"Saxicola maurus","2019",472
"Saxicola maurus","2020",488
"Saxicola maurus","2021",578
"Saxicola maurus","2022",432
"Saxicola maurus","pre2000",76
"Saxicola rubetra","2021",1
"Schoenicola platyurus","2000-2006",6
"Schoenicola platyurus","2007-2010",9
"Schoenicola platyurus","2011-2012",5
"Schoenicola platyurus","2013",3
"Schoenicola platyurus","2014",6
"Schoenicola platyurus","2015",9
"Schoenicola platyurus","2016",5
"Schoenicola platyurus","2017",6
"Schoenicola platyurus","2018",7
"Schoenicola platyurus","2019",4
"Schoenicola platyurus","2020",2
"Schoenicola platyurus","2021",6
"Schoenicola platyurus","2022",6
"Schoenicola platyurus","pre2000",2
"Schoenicola striatus","2000-2006",4
"Schoenicola striatus","2007-2010",5
"Schoenicola striatus","2011-2012",2
"Schoenicola striatus","2013",3
"Schoenicola striatus","2014",3
"Schoenicola striatus","2015",7
"Schoenicola striatus","2016",12
"Schoenicola striatus","2017",14
"Schoenicola striatus","2018",16
"Schoenicola striatus","2019",14
"Schoenicola striatus","2020",16
"Schoenicola striatus","2021",17
"Schoenicola striatus","2022",14
"Schoenicola striatus","pre2000",4
"Schoeniparus castaneceps","2000-2006",10
"Schoeniparus castaneceps","2007-2010",13
"Schoeniparus castaneceps","2011-2012",15
"Schoeniparus castaneceps","2013",9
"Schoeniparus castaneceps","2014",10
"Schoeniparus castaneceps","2015",15
"Schoeniparus castaneceps","2016",15
"Schoeniparus castaneceps","2017",14
"Schoeniparus castaneceps","2018",19
"Schoeniparus castaneceps","2019",21
"Schoeniparus castaneceps","2020",10
"Schoeniparus castaneceps","2021",21
"Schoeniparus castaneceps","2022",22
"Schoeniparus castaneceps","pre2000",5
"Schoeniparus cinereus","2000-2006",5
"Schoeniparus cinereus","2007-2010",7
"Schoeniparus cinereus","2011-2012",5
"Schoeniparus cinereus","2013",5
"Schoeniparus cinereus","2014",5
"Schoeniparus cinereus","2015",8
"Schoeniparus cinereus","2016",6
"Schoeniparus cinereus","2017",6
"Schoeniparus cinereus","2018",8
"Schoeniparus cinereus","2019",7
"Schoeniparus cinereus","2020",8
"Schoeniparus cinereus","2021",9
"Schoeniparus cinereus","2022",8
"Schoeniparus cinereus","pre2000",2
"Schoeniparus dubius","2000-2006",1
"Schoeniparus dubius","2011-2012",2
"Schoeniparus dubius","2013",1
"Schoeniparus dubius","2015",3
"Schoeniparus dubius","2016",4
"Schoeniparus dubius","2017",2
"Schoeniparus dubius","2018",1
"Schoeniparus dubius","2019",5
"Schoeniparus dubius","2020",1
"Schoeniparus dubius","2021",8
"Schoeniparus dubius","2022",6
"Schoeniparus rufogularis","2000-2006",3
"Schoeniparus rufogularis","2011-2012",2
"Schoeniparus rufogularis","2013",2
"Schoeniparus rufogularis","2014",2
"Schoeniparus rufogularis","2015",2
"Schoeniparus rufogularis","2016",2
"Schoeniparus rufogularis","2017",2
"Schoeniparus rufogularis","2018",4
"Schoeniparus rufogularis","2019",3
"Schoeniparus rufogularis","2020",2
"Schoeniparus rufogularis","2021",4
"Schoeniparus rufogularis","2022",3
"Schoeniparus rufogularis","pre2000",1
"Scolopax rusticola","2000-2006",2
"Scolopax rusticola","2007-2010",2
"Scolopax rusticola","2011-2012",3
"Scolopax rusticola","2013",1
"Scolopax rusticola","2014",3
"Scolopax rusticola","2015",4
"Scolopax rusticola","2016",7
"Scolopax rusticola","2017",6
"Scolopax rusticola","2018",8
"Scolopax rusticola","2019",8
"Scolopax rusticola","2020",7
"Scolopax rusticola","2021",15
"Scolopax rusticola","2022",9
"Scolopax rusticola","pre2000",7
"Serilophus lunatus","2000-2006",7
"Serilophus lunatus","2007-2010",4
"Serilophus lunatus","2011-2012",6
"Serilophus lunatus","2013",3
"Serilophus lunatus","2014",5
"Serilophus lunatus","2015",7
"Serilophus lunatus","2016",7
"Serilophus lunatus","2017",7
"Serilophus lunatus","2018",8
"Serilophus lunatus","2019",13
"Serilophus lunatus","2020",8
"Serilophus lunatus","2021",14
"Serilophus lunatus","2022",13
"Serilophus lunatus","pre2000",2
"Serinus pusillus","2000-2006",16
